transaction_id,customer_id,product_id,quantity,unit_price,total_amount,date,store_type,payment_method
T05116,C0433,P023,3,44.5,133.5,2026-04-16,Online,Credit Card
T05117,C0651,P012,5,173.42,867.1,2026-02-17,Online,PayPal
T05118,C0254,P004,1,446.63,446.63,2025-01-25,Online,Apple Pay
T05119,C0622,P004,4,446.63,1786.52,2025-03-21,In-Store,Credit Card
T05120,C0472,P014,5,50.91,254.55,2025-12-21,Online,PayPal
T05121,C0994,P014,5,50.91,254.55,2024-12-26,In-Store,Cash
T05122,C0874,P016,5,404.53,2022.65,2026-03-26,Online,Cash
T05123,C0710,P012,3,173.42,520.26,2025-08-10,In-Store,Apple Pay
T05124,C0183,P030,1,85.88,85.88,2025-02-15,Online,Apple Pay
T05125,C0386,P003,3,369.55,1108.65,2025-08-05,In-Store,Cash
T05126,C0394,P021,2,353.76,707.52,2025-07-31,In-Store,Cash
T05127,C0850,P014,1,50.91,50.91,2026-02-15,Online,PayPal
T05128,C0459,P009,2,114.12,228.24,2025-05-11,In-Store,Cash
T05129,C0520,P009,5,114.12,570.6,2026-01-09,Online,PayPal
T05130,C0334,P004,2,446.63,893.26,2024-06-25,In-Store,Apple Pay
T05131,C0644,P029,1,89.71,89.71,2025-02-13,In-Store,PayPal
T05132,C0908,P005,2,213.85,427.7,2026-01-02,Online,Apple Pay
T05133,C0275,P009,4,114.12,456.48,2024-09-27,Online,Cash
T05134,C0422,P020,4,431.54,1726.16,2025-10-05,In-Store,Credit Card
T05135,C0783,P027,4,137.15,548.6,2025-11-20,In-Store,Apple Pay
T05136,C0023,P003,5,369.55,1847.75,2025-08-28,Online,Cash
T05137,C0801,P006,5,113.23,566.15,2024-12-06,In-Store,PayPal
T05138,C0703,P022,4,117.81,471.24,2025-05-08,In-Store,Cash
T05139,C0361,P010,5,405.67,2028.35,2025-08-21,In-Store,Apple Pay
T05140,C0283,P022,1,117.81,117.81,2025-07-31,Online,Cash
T05141,C0822,P008,5,326.69,1633.45,2025-08-31,In-Store,Credit Card
T05142,C0421,P028,4,325.78,1303.12,2025-05-24,Online,PayPal
T05143,C0860,P021,4,353.76,1415.04,2025-11-14,In-Store,Debit Card
T05144,C0409,P013,5,478.82,2394.1,2025-03-07,Online,Apple Pay
T05145,C0300,P021,5,353.76,1768.8,2025-08-10,Online,PayPal
T05146,C0297,P008,3,326.69,980.07,2026-04-24,Online,Cash
T05147,C0171,P028,5,325.78,1628.9,2025-01-25,In-Store,Credit Card
T05148,C0335,P019,2,415.56,831.12,2025-04-15,Online,Credit Card
T05149,C0168,P014,4,50.91,203.64,2026-03-19,Online,Apple Pay
T05150,C0041,P021,4,353.76,1415.04,2025-07-13,In-Store,PayPal
T05151,C0567,P008,5,326.69,1633.45,2024-06-20,Online,Credit Card
T05152,C0861,P013,5,478.82,2394.1,2024-12-13,Online,PayPal
T05153,C0548,P022,3,117.81,353.43,2026-04-16,In-Store,Cash
T05154,C0107,P013,2,478.82,957.64,2026-03-05,Online,Cash
T05155,C0899,P008,5,326.69,1633.45,2025-03-30,Online,Credit Card
T05156,C0338,P012,4,173.42,693.68,2026-01-06,In-Store,Cash
T05157,C0565,P006,2,113.23,226.46,2025-12-25,In-Store,PayPal
T05158,C0854,P006,1,113.23,113.23,2025-06-14,In-Store,Apple Pay
T05159,C0887,P022,2,117.81,235.62,2025-06-06,Online,Debit Card
T05160,C0948,P014,4,50.91,203.64,2024-11-26,In-Store,Credit Card
T05161,C0049,P028,1,325.78,325.78,2025-10-20,Online,Credit Card
T05162,C0696,P023,3,44.5,133.5,2024-08-27,In-Store,Apple Pay
T05163,C0105,P028,5,325.78,1628.9,2025-11-05,In-Store,Debit Card
T05164,C0018,P027,3,137.15,411.45,2026-01-16,In-Store,PayPal
T05165,C0100,P028,5,325.78,1628.9,2024-12-06,In-Store,Cash
T05166,C0197,P030,4,85.88,343.52,2025-11-13,In-Store,Apple Pay
T05167,C0460,P020,5,431.54,2157.7,2025-01-26,Online,Cash
T05168,C0780,P013,4,478.82,1915.28,2026-03-12,Online,Credit Card
T05169,C0544,P004,4,446.63,1786.52,2025-03-26,Online,Apple Pay
T05170,C0900,P001,1,321.52,321.52,2025-12-21,Online,Credit Card
T05171,C0647,P020,2,431.54,863.08,2024-06-19,In-Store,PayPal
T05172,C0910,P021,1,353.76,353.76,2024-07-29,Online,Debit Card
T05173,C0278,P026,3,188.24,564.72,2025-11-16,In-Store,PayPal
T05174,C0135,P016,5,404.53,2022.65,2025-11-17,Online,Apple Pay
T05175,C0496,P014,3,50.91,152.73,2026-01-08,In-Store,Apple Pay
T05176,C0573,P005,4,213.85,855.4,2024-11-28,In-Store,Debit Card
T05177,C0309,P016,1,404.53,404.53,2024-08-29,In-Store,Debit Card
T05178,C0807,P016,2,404.53,809.06,2024-09-18,Online,PayPal
T05179,C0933,P006,3,113.23,339.69,2025-03-26,In-Store,Apple Pay
T05180,C0141,P019,3,415.56,1246.68,2024-08-26,In-Store,Debit Card
T05181,C0189,P022,2,117.81,235.62,2024-09-16,Online,Cash
T05182,C0009,P012,3,173.42,520.26,2025-12-30,Online,Debit Card
T05183,C0955,P024,3,55.0,165.0,2025-04-11,In-Store,Credit Card
T05184,C0265,P002,4,141.14,564.56,2026-01-30,In-Store,Apple Pay
T05185,C0923,P021,4,353.76,1415.04,2026-04-24,In-Store,Cash
T05186,C0296,P023,3,44.5,133.5,2026-03-14,In-Store,Cash
T05187,C0229,P004,5,446.63,2233.15,2026-05-07,In-Store,PayPal
T05188,C0175,P005,1,213.85,213.85,2025-10-16,Online,Cash
T05189,C0231,P011,3,403.88,1211.64,2025-11-20,Online,Apple Pay
T05190,C0851,P009,1,114.12,114.12,2025-01-09,Online,PayPal
T05191,C0342,P001,3,321.52,964.56,2025-08-24,Online,Credit Card
T05192,C0171,P025,5,319.66,1598.3,2024-10-06,Online,Credit Card
T05193,C0759,P018,2,192.37,384.74,2025-12-20,In-Store,Debit Card
T05194,C0675,P026,2,188.24,376.48,2025-05-31,Online,Credit Card
T05195,C0952,P016,4,404.53,1618.12,2024-09-25,Online,Debit Card
T05196,C0649,P014,4,50.91,203.64,2025-04-01,In-Store,Debit Card
T05197,C0436,P012,3,173.42,520.26,2025-08-21,Online,Cash
T05198,C0355,P022,5,117.81,589.05,2024-10-20,In-Store,PayPal
T05199,C0568,P006,3,113.23,339.69,2025-03-24,Online,Debit Card
T05200,C0599,P028,3,325.78,977.34,2024-12-18,Online,PayPal
T05201,C0144,P011,3,403.88,1211.64,2024-08-11,Online,Apple Pay
T05202,C0119,P019,5,415.56,2077.8,2025-01-28,In-Store,Apple Pay
T05203,C0378,P014,5,50.91,254.55,2025-11-04,Online,Apple Pay
T05204,C0069,P002,1,141.14,141.14,2025-02-13,In-Store,Credit Card
T05205,C0542,P013,1,478.82,478.82,2026-04-28,In-Store,PayPal
T05206,C0614,P014,1,50.91,50.91,2025-03-23,In-Store,Apple Pay
T05207,C0466,P002,3,141.14,423.42,2025-11-02,In-Store,Apple Pay
T05208,C0236,P001,3,321.52,964.56,2025-02-16,Online,PayPal
T05209,C0791,P001,2,321.52,643.04,2024-12-23,In-Store,Apple Pay
T05210,C0895,P026,5,188.24,941.2,2025-06-21,In-Store,Credit Card
T05211,C0854,P011,4,403.88,1615.52,2026-01-30,Online,PayPal
T05212,C0595,P023,3,44.5,133.5,2025-11-11,In-Store,Debit Card
T05213,C0267,P016,3,404.53,1213.59,2025-03-31,Online,Credit Card
T05214,C0342,P002,2,141.14,282.28,2025-11-21,In-Store,Cash
T05215,C0548,P020,1,431.54,431.54,2025-11-07,Online,Debit Card
T05216,C0128,P009,5,114.12,570.6,2025-02-21,Online,Apple Pay
T05217,C0086,P024,1,55.0,55.0,2024-08-18,Online,Debit Card
T05218,C0846,P020,5,431.54,2157.7,2025-05-30,Online,Apple Pay
T05219,C0959,P016,1,404.53,404.53,2026-01-15,In-Store,Cash
T05220,C0548,P013,2,478.82,957.64,2024-06-25,Online,PayPal
T05221,C0814,P023,2,44.5,89.0,2026-01-26,In-Store,Cash
T05222,C0487,P014,2,50.91,101.82,2024-12-20,Online,PayPal
T05223,C0848,P030,5,85.88,429.4,2026-03-10,In-Store,Debit Card
T05224,C0324,P024,1,55.0,55.0,2025-08-24,In-Store,Debit Card
T05225,C0126,P027,4,137.15,548.6,2024-10-28,In-Store,Apple Pay
T05226,C0335,P020,2,431.54,863.08,2025-03-23,In-Store,Debit Card
T05227,C0495,P026,5,188.24,941.2,2025-10-03,Online,Credit Card
T05228,C0525,P008,5,326.69,1633.45,2024-07-09,Online,PayPal
T05229,C0436,P009,4,114.12,456.48,2025-07-26,Online,PayPal
T05230,C0286,P018,4,192.37,769.48,2025-10-25,In-Store,Credit Card
T05231,C0753,P013,4,478.82,1915.28,2025-04-19,In-Store,Apple Pay
T05232,C0956,P008,2,326.69,653.38,2026-02-07,In-Store,Cash
T05233,C0955,P028,1,325.78,325.78,2026-05-26,In-Store,Debit Card
T05234,C0215,P009,4,114.12,456.48,2026-04-24,Online,Cash
T05235,C0620,P011,5,403.88,2019.4,2026-06-12,In-Store,Apple Pay
T05236,C0645,P014,4,50.91,203.64,2025-10-06,In-Store,PayPal
T05237,C0054,P005,5,213.85,1069.25,2025-03-06,Online,Credit Card
T05238,C0115,P015,1,424.51,424.51,2024-09-27,In-Store,Apple Pay
T05239,C0234,P017,5,270.43,1352.15,2024-11-18,Online,Cash
T05240,C0928,P020,2,431.54,863.08,2025-10-18,In-Store,Debit Card
T05241,C0098,P009,1,114.12,114.12,2025-06-14,In-Store,Cash
T05242,C0298,P021,3,353.76,1061.28,2024-11-27,Online,PayPal
T05243,C0400,P024,3,55.0,165.0,2026-04-25,In-Store,Cash
T05244,C0770,P005,5,213.85,1069.25,2024-07-01,In-Store,Cash
T05245,C0380,P006,4,113.23,452.92,2025-05-16,Online,Cash
T05246,C0933,P027,3,137.15,411.45,2025-04-02,In-Store,PayPal
T05247,C0651,P028,5,325.78,1628.9,2025-07-01,In-Store,Cash
T05248,C0130,P020,5,431.54,2157.7,2024-09-22,Online,Cash
T05249,C0053,P028,2,325.78,651.56,2026-04-20,Online,Credit Card
T05250,C0452,P015,5,424.51,2122.55,2024-12-05,In-Store,Cash
T05251,C0624,P006,1,113.23,113.23,2026-05-04,Online,PayPal
T05252,C0542,P021,5,353.76,1768.8,2024-12-01,Online,Cash
T05253,C0930,P020,4,431.54,1726.16,2025-05-20,Online,Apple Pay
T05254,C0015,P028,3,325.78,977.34,2025-08-12,In-Store,PayPal
T05255,C0948,P024,3,55.0,165.0,2025-03-22,Online,PayPal
T05256,C0814,P029,2,89.71,179.42,2025-02-19,In-Store,Apple Pay
T05257,C0779,P001,2,321.52,643.04,2026-01-19,In-Store,Cash
T05258,C0108,P030,1,85.88,85.88,2026-06-07,Online,Debit Card
T05259,C0654,P029,1,89.71,89.71,2025-02-22,Online,Cash
T05260,C0515,P030,3,85.88,257.64,2024-09-30,In-Store,Cash
T05261,C0117,P025,1,319.66,319.66,2025-04-16,Online,Cash
T05262,C0504,P020,5,431.54,2157.7,2026-04-28,Online,PayPal
T05263,C0968,P003,3,369.55,1108.65,2024-07-20,Online,Credit Card
T05264,C0756,P026,5,188.24,941.2,2025-12-30,Online,Credit Card
T05265,C0456,P001,4,321.52,1286.08,2024-10-19,Online,PayPal
T05266,C0324,P001,2,321.52,643.04,2025-05-06,In-Store,Apple Pay
T05267,C0600,P006,2,113.23,226.46,2025-09-04,Online,PayPal
T05268,C0092,P027,3,137.15,411.45,2024-08-24,Online,Apple Pay
T05269,C0985,P008,1,326.69,326.69,2025-11-17,In-Store,Debit Card
T05270,C0130,P022,4,117.81,471.24,2024-09-15,Online,Credit Card
T05271,C0125,P014,5,50.91,254.55,2026-03-02,Online,Cash
T05272,C0082,P003,1,369.55,369.55,2025-01-13,Online,Cash
T05273,C0129,P015,5,424.51,2122.55,2025-07-28,In-Store,PayPal
T05274,C0138,P028,3,325.78,977.34,2026-01-24,In-Store,Credit Card
T05275,C0250,P003,4,369.55,1478.2,2024-09-21,Online,Cash
T05276,C0061,P025,5,319.66,1598.3,2026-05-07,In-Store,Cash
T05277,C0817,P017,1,270.43,270.43,2026-01-18,Online,Credit Card
T05278,C0291,P003,3,369.55,1108.65,2024-10-12,Online,Debit Card
T05279,C0307,P010,2,405.67,811.34,2025-04-10,In-Store,Debit Card
T05280,C0411,P024,1,55.0,55.0,2024-08-18,In-Store,Cash
T05281,C0509,P030,2,85.88,171.76,2025-04-10,In-Store,Apple Pay
T05282,C0144,P029,4,89.71,358.84,2024-09-22,Online,Debit Card
T05283,C0707,P004,3,446.63,1339.89,2024-09-16,In-Store,Cash
T05284,C0252,P009,2,114.12,228.24,2026-01-13,In-Store,Debit Card
T05285,C0818,P017,5,270.43,1352.15,2025-07-07,Online,Credit Card
T05286,C0642,P026,3,188.24,564.72,2025-07-22,In-Store,Apple Pay
T05287,C0093,P001,3,321.52,964.56,2025-11-15,In-Store,Apple Pay
T05288,C0682,P027,2,137.15,274.3,2025-06-26,Online,PayPal
T05289,C0882,P003,4,369.55,1478.2,2025-08-30,In-Store,Debit Card
T05290,C0599,P020,4,431.54,1726.16,2025-11-12,Online,PayPal
T05291,C0356,P014,1,50.91,50.91,2025-02-28,Online,Apple Pay
T05292,C0298,P014,2,50.91,101.82,2025-12-21,In-Store,Cash
T05293,C0044,P022,2,117.81,235.62,2025-08-19,Online,Apple Pay
T05294,C0498,P006,2,113.23,226.46,2025-11-06,In-Store,Credit Card
T05295,C0876,P025,2,319.66,639.32,2026-01-19,In-Store,Apple Pay
T05296,C0420,P021,1,353.76,353.76,2025-04-02,In-Store,Debit Card
T05297,C0303,P024,2,55.0,110.0,2026-03-13,Online,Apple Pay
T05298,C0827,P030,3,85.88,257.64,2025-01-28,In-Store,Credit Card
T05299,C0837,P005,4,213.85,855.4,2025-11-05,Online,Credit Card
T05300,C0915,P010,1,405.67,405.67,2026-06-12,In-Store,PayPal
T05301,C0650,P008,2,326.69,653.38,2024-09-18,In-Store,Cash
T05302,C0894,P028,3,325.78,977.34,2025-05-09,In-Store,PayPal
T05303,C0044,P003,3,369.55,1108.65,2024-09-18,Online,Credit Card
T05304,C0194,P017,5,270.43,1352.15,2025-03-21,Online,Debit Card
T05305,C0503,P003,2,369.55,739.1,2024-09-08,Online,PayPal
T05306,C0147,P014,4,50.91,203.64,2024-12-22,In-Store,Debit Card
T05307,C0433,P025,2,319.66,639.32,2025-01-21,Online,PayPal
T05308,C0649,P001,3,321.52,964.56,2026-04-17,In-Store,Apple Pay
T05309,C0119,P012,5,173.42,867.1,2025-08-17,Online,Cash
T05310,C0325,P023,2,44.5,89.0,2024-08-12,Online,Cash
T05311,C0422,P010,5,405.67,2028.35,2026-03-06,Online,Apple Pay
T05312,C0508,P019,4,415.56,1662.24,2026-03-04,In-Store,Cash
T05313,C0642,P006,1,113.23,113.23,2025-11-27,Online,Debit Card
T05314,C0518,P012,5,173.42,867.1,2025-09-01,In-Store,Cash
T05315,C0522,P028,4,325.78,1303.12,2025-01-24,In-Store,PayPal
T05316,C0773,P028,3,325.78,977.34,2025-10-22,Online,Debit Card
T05317,C0852,P022,3,117.81,353.43,2024-11-18,In-Store,Debit Card
T05318,C0867,P020,4,431.54,1726.16,2025-05-16,Online,Apple Pay
T05319,C0273,P003,2,369.55,739.1,2024-12-10,Online,Apple Pay
T05320,C0826,P015,5,424.51,2122.55,2025-05-01,Online,Credit Card
T05321,C0776,P029,4,89.71,358.84,2026-03-15,In-Store,Credit Card
T05322,C0208,P022,3,117.81,353.43,2025-01-11,Online,Cash
T05323,C0516,P026,5,188.24,941.2,2025-02-15,Online,Cash
T05324,C0506,P012,2,173.42,346.84,2024-12-20,In-Store,Apple Pay
T05325,C0668,P014,3,50.91,152.73,2025-02-20,Online,Debit Card
T05326,C0220,P018,4,192.37,769.48,2025-05-07,In-Store,Apple Pay
T05327,C0461,P011,1,403.88,403.88,2026-05-15,In-Store,Credit Card
T05328,C0239,P016,1,404.53,404.53,2025-09-15,Online,Cash
T05329,C0936,P003,1,369.55,369.55,2026-01-07,In-Store,Debit Card
T05330,C0525,P002,4,141.14,564.56,2024-09-21,Online,Debit Card
T05331,C0559,P014,2,50.91,101.82,2026-03-19,In-Store,Debit Card
T05332,C0358,P005,3,213.85,641.55,2025-09-06,Online,Credit Card
T05333,C0947,P019,3,415.56,1246.68,2026-06-04,Online,Debit Card
T05334,C0884,P020,2,431.54,863.08,2025-02-22,Online,Cash
T05335,C0036,P030,3,85.88,257.64,2025-12-04,In-Store,Apple Pay
T05336,C0138,P019,1,415.56,415.56,2025-02-10,In-Store,PayPal
T05337,C0068,P013,1,478.82,478.82,2025-07-19,Online,Apple Pay
T05338,C0707,P012,5,173.42,867.1,2024-12-26,In-Store,Credit Card
T05339,C0579,P026,2,188.24,376.48,2025-06-25,Online,PayPal
T05340,C0381,P016,2,404.53,809.06,2025-03-01,Online,Credit Card
T05341,C0637,P011,4,403.88,1615.52,2026-05-12,In-Store,Credit Card
T05342,C0978,P008,2,326.69,653.38,2025-10-16,Online,PayPal
T05343,C0558,P014,4,50.91,203.64,2024-11-04,Online,Cash
T05344,C0748,P016,5,404.53,2022.65,2025-02-04,In-Store,Debit Card
T05345,C0763,P030,4,85.88,343.52,2025-11-21,In-Store,Cash
T05346,C0417,P024,2,55.0,110.0,2024-07-31,Online,Debit Card
T05347,C0383,P004,1,446.63,446.63,2026-04-03,In-Store,PayPal
T05348,C0813,P005,2,213.85,427.7,2024-08-02,Online,PayPal
T05349,C0015,P028,3,325.78,977.34,2025-01-24,Online,Debit Card
T05350,C0430,P002,1,141.14,141.14,2026-04-18,Online,Cash
T05351,C0849,P006,5,113.23,566.15,2024-08-29,Online,Credit Card
T05352,C0198,P014,3,50.91,152.73,2026-03-02,In-Store,Cash
T05353,C0442,P025,1,319.66,319.66,2026-05-24,In-Store,Debit Card
T05354,C0052,P022,4,117.81,471.24,2026-05-16,Online,Debit Card
T05355,C0560,P014,4,50.91,203.64,2026-05-30,In-Store,Debit Card
T05356,C0058,P027,2,137.15,274.3,2024-12-25,Online,Credit Card
T05357,C0609,P014,3,50.91,152.73,2026-04-22,Online,Apple Pay
T05358,C0915,P026,4,188.24,752.96,2025-06-28,Online,Credit Card
T05359,C0585,P005,3,213.85,641.55,2026-02-17,Online,Apple Pay
T05360,C0982,P013,5,478.82,2394.1,2026-06-11,Online,Credit Card
T05361,C0348,P013,4,478.82,1915.28,2025-07-28,In-Store,Cash
T05362,C0321,P023,1,44.5,44.5,2024-06-25,Online,Credit Card
T05363,C0507,P017,2,270.43,540.86,2025-11-28,Online,PayPal
T05364,C0979,P019,5,415.56,2077.8,2026-05-15,Online,Credit Card
T05365,C0818,P029,4,89.71,358.84,2026-06-02,Online,Cash
T05366,C0473,P008,1,326.69,326.69,2026-03-24,Online,Credit Card
T05367,C0671,P027,4,137.15,548.6,2025-01-20,Online,Debit Card
T05368,C0096,P013,1,478.82,478.82,2025-11-08,Online,Cash
T05369,C0833,P013,4,478.82,1915.28,2025-07-07,Online,Cash
T05370,C0484,P029,1,89.71,89.71,2026-04-02,In-Store,Apple Pay
T05371,C0146,P019,2,415.56,831.12,2025-11-22,Online,Credit Card
T05372,C0824,P014,3,50.91,152.73,2024-12-12,In-Store,PayPal
T05373,C0762,P017,4,270.43,1081.72,2024-12-30,Online,Apple Pay
T05374,C0114,P018,5,192.37,961.85,2025-05-01,Online,Cash
T05375,C0828,P018,1,192.37,192.37,2026-03-15,In-Store,Credit Card
T05376,C0466,P022,3,117.81,353.43,2026-01-25,In-Store,Debit Card
T05377,C0417,P009,1,114.12,114.12,2026-06-02,Online,Debit Card
T05378,C0778,P024,3,55.0,165.0,2025-10-02,In-Store,Debit Card
T05379,C0189,P008,3,326.69,980.07,2026-05-22,Online,Credit Card
T05380,C0664,P011,4,403.88,1615.52,2026-01-29,Online,Debit Card
T05381,C0351,P020,2,431.54,863.08,2026-01-30,Online,Cash
T05382,C0277,P009,1,114.12,114.12,2024-10-06,Online,Credit Card
T05383,C0598,P010,3,405.67,1217.01,2024-07-03,In-Store,Apple Pay
T05384,C0817,P021,4,353.76,1415.04,2026-03-08,Online,Apple Pay
T05385,C0632,P004,1,446.63,446.63,2026-04-05,Online,Debit Card
T05386,C0431,P028,3,325.78,977.34,2026-03-09,In-Store,Credit Card
T05387,C0231,P011,2,403.88,807.76,2025-04-08,In-Store,Apple Pay
T05388,C0081,P022,4,117.81,471.24,2024-11-18,In-Store,Cash
T05389,C0025,P016,2,404.53,809.06,2025-03-19,In-Store,PayPal
T05390,C0848,P023,3,44.5,133.5,2025-01-19,In-Store,Credit Card
T05391,C0392,P025,1,319.66,319.66,2024-06-18,Online,Credit Card
T05392,C0109,P020,5,431.54,2157.7,2025-09-03,Online,PayPal
T05393,C0979,P006,5,113.23,566.15,2025-08-14,Online,Debit Card
T05394,C0825,P013,4,478.82,1915.28,2025-03-25,In-Store,PayPal
T05395,C0751,P013,5,478.82,2394.1,2026-02-04,In-Store,PayPal
T05396,C0491,P008,5,326.69,1633.45,2026-04-20,In-Store,Cash
T05397,C0691,P016,4,404.53,1618.12,2025-07-06,Online,Debit Card
T05398,C0475,P003,4,369.55,1478.2,2025-03-07,Online,Credit Card
T05399,C0513,P012,5,173.42,867.1,2026-02-20,In-Store,PayPal
T05400,C0468,P029,3,89.71,269.13,2025-05-24,Online,Cash
T05401,C0768,P027,2,137.15,274.3,2025-12-18,In-Store,Cash
T05402,C1000,P006,1,113.23,113.23,2024-11-04,Online,Cash
T05403,C0034,P009,4,114.12,456.48,2025-10-22,In-Store,Cash
T05404,C0867,P029,5,89.71,448.55,2026-06-14,Online,Credit Card
T05405,C0448,P013,3,478.82,1436.46,2025-01-26,Online,Credit Card
T05406,C0414,P024,5,55.0,275.0,2024-12-03,Online,Apple Pay
T05407,C0623,P004,2,446.63,893.26,2026-01-15,Online,PayPal
T05408,C0236,P021,3,353.76,1061.28,2026-05-27,In-Store,Cash
T05409,C0448,P005,3,213.85,641.55,2025-08-05,In-Store,Credit Card
T05410,C0517,P014,2,50.91,101.82,2024-06-20,Online,Debit Card
T05411,C0588,P027,5,137.15,685.75,2025-12-27,In-Store,PayPal
T05412,C0281,P009,4,114.12,456.48,2025-12-01,Online,Debit Card
T05413,C0732,P008,1,326.69,326.69,2025-11-18,Online,Credit Card
T05414,C0171,P030,2,85.88,171.76,2025-05-01,In-Store,Debit Card
T05415,C0888,P013,1,478.82,478.82,2025-07-10,In-Store,PayPal
T05416,C0002,P009,2,114.12,228.24,2025-09-09,Online,Credit Card
T05417,C0063,P008,1,326.69,326.69,2024-08-21,Online,Cash
T05418,C0532,P009,4,114.12,456.48,2025-08-12,Online,PayPal
T05419,C0762,P015,4,424.51,1698.04,2024-08-14,In-Store,Debit Card
T05420,C0608,P002,1,141.14,141.14,2025-08-24,Online,Credit Card
T05421,C0529,P016,5,404.53,2022.65,2026-02-02,Online,Credit Card
T05422,C0259,P018,1,192.37,192.37,2026-03-30,In-Store,Credit Card
T05423,C0024,P002,5,141.14,705.7,2025-12-28,Online,Apple Pay
T05424,C0582,P016,2,404.53,809.06,2025-07-17,Online,Debit Card
T05425,C0702,P024,4,55.0,220.0,2026-02-22,Online,Apple Pay
T05426,C0760,P030,5,85.88,429.4,2025-04-01,In-Store,Cash
T05427,C0046,P022,4,117.81,471.24,2026-04-30,Online,Cash
T05428,C0815,P007,3,18.14,54.42,2025-02-08,In-Store,Cash
T05429,C0863,P006,1,113.23,113.23,2025-12-23,In-Store,Apple Pay
T05430,C0265,P015,4,424.51,1698.04,2026-04-11,Online,Credit Card
T05431,C0052,P025,1,319.66,319.66,2024-08-16,In-Store,Debit Card
T05432,C0256,P012,4,173.42,693.68,2024-08-24,Online,Credit Card
T05433,C0741,P020,2,431.54,863.08,2024-09-17,In-Store,Credit Card
T05434,C0952,P020,1,431.54,431.54,2025-09-07,Online,PayPal
T05435,C0095,P010,5,405.67,2028.35,2026-01-24,In-Store,PayPal
T05436,C0338,P023,5,44.5,222.5,2025-09-07,Online,Cash
T05437,C0986,P009,3,114.12,342.36,2026-04-11,Online,Credit Card
T05438,C0194,P007,3,18.14,54.42,2024-07-19,Online,Credit Card
T05439,C0372,P027,2,137.15,274.3,2026-06-09,In-Store,Debit Card
T05440,C0285,P024,4,55.0,220.0,2024-08-29,In-Store,Credit Card
T05441,C0458,P005,3,213.85,641.55,2025-09-03,In-Store,Cash
T05442,C0622,P018,5,192.37,961.85,2025-03-01,In-Store,PayPal
T05443,C0596,P005,3,213.85,641.55,2025-02-21,In-Store,Apple Pay
T05444,C0453,P030,2,85.88,171.76,2025-09-20,Online,Credit Card
T05445,C0060,P017,5,270.43,1352.15,2025-12-03,Online,PayPal
T05446,C0903,P001,1,321.52,321.52,2025-05-03,Online,Cash
T05447,C0933,P002,1,141.14,141.14,2025-05-16,Online,Debit Card
T05448,C0669,P017,2,270.43,540.86,2025-06-28,In-Store,Cash
T05449,C0945,P012,3,173.42,520.26,2024-11-27,Online,Debit Card
T05450,C0985,P017,4,270.43,1081.72,2025-12-17,Online,Credit Card
T05451,C0544,P016,3,404.53,1213.59,2025-11-26,Online,Apple Pay
T05452,C0269,P009,3,114.12,342.36,2025-05-08,Online,Apple Pay
T05453,C0233,P010,3,405.67,1217.01,2024-07-17,Online,Apple Pay
T05454,C0320,P024,2,55.0,110.0,2025-08-25,Online,PayPal
T05455,C0466,P003,1,369.55,369.55,2025-12-26,Online,PayPal
T05456,C0090,P002,2,141.14,282.28,2025-02-15,Online,Cash
T05457,C0974,P008,2,326.69,653.38,2026-04-05,In-Store,Credit Card
T05458,C0563,P006,1,113.23,113.23,2025-01-13,In-Store,Credit Card
T05459,C0644,P023,2,44.5,89.0,2024-11-26,In-Store,PayPal
T05460,C0579,P019,1,415.56,415.56,2025-02-21,In-Store,Apple Pay
T05461,C0118,P023,1,44.5,44.5,2024-07-15,Online,Apple Pay
T05462,C0617,P027,2,137.15,274.3,2025-06-25,Online,Credit Card
T05463,C0271,P018,4,192.37,769.48,2025-05-10,In-Store,Credit Card
T05464,C0056,P018,1,192.37,192.37,2025-03-30,Online,Cash
T05465,C0249,P028,5,325.78,1628.9,2025-03-23,Online,Apple Pay
T05466,C0089,P020,1,431.54,431.54,2026-04-16,Online,Debit Card
