transaction_id,customer_id,product_id,quantity,unit_price,total_amount,date,store_type,payment_method,year,month,month_name,day_of_week,cost_price,profit,profit_margin
T04002,C0658,P002,5,141.14,705.7,2025-04-16,In-Store,Credit Card,2025,4,April,Wednesday,65.91,376.15,53.3
T04003,C0911,P019,5,415.56,2077.8,2025-01-12,In-Store,Debit Card,2025,1,January,Sunday,243.33,861.15,41.45
T04004,C0549,P015,3,424.51,1273.53,2025-12-14,In-Store,Cash,2025,12,December,Sunday,246.69,533.46,41.89
T04005,C0255,P004,2,446.63,893.26,2025-06-19,In-Store,Cash,2025,6,June,Thursday,190.3,512.66,57.39
T04006,C0106,P017,3,270.43,811.29,2025-12-17,Online,Cash,2025,12,December,Wednesday,187.12,249.93,30.81
T04007,C0909,P017,3,270.43,811.29,2025-06-12,Online,Debit Card,2025,6,June,Thursday,187.12,249.93,30.81
T04008,C0912,P014,2,50.91,101.82,2025-05-24,Online,Debit Card,2025,5,May,Saturday,21.84,58.14,57.1
T04009,C0860,P015,2,424.51,849.02,2026-01-19,In-Store,Debit Card,2026,1,January,Monday,246.69,355.64,41.89
T04010,C0795,P008,4,326.69,1306.76,2025-09-07,In-Store,Cash,2025,9,September,Sunday,184.08,570.44,43.65
T04011,C0574,P011,1,403.88,403.88,2024-12-08,In-Store,Cash,2024,12,December,Sunday,246.14,157.74,39.06
T04012,C0717,P024,1,55.0,55.0,2025-12-25,In-Store,Debit Card,2025,12,December,Thursday,26.59,28.41,51.65
T04013,C0408,P020,1,431.54,431.54,2026-04-06,In-Store,Apple Pay,2026,4,April,Monday,247.36,184.18,42.68
T04014,C0996,P013,1,478.82,478.82,2025-07-01,In-Store,Debit Card,2025,7,July,Tuesday,239.88,238.94,49.9
T04015,C0768,P026,2,188.24,376.48,2024-07-16,In-Store,Cash,2024,7,July,Tuesday,87.13,202.22,53.71
T04016,C0966,P025,2,319.66,639.32,2026-04-15,Online,PayPal,2026,4,April,Wednesday,162.85,313.62,49.06
T04017,C0687,P026,5,188.24,941.2,2026-02-16,In-Store,Debit Card,2026,2,February,Monday,87.13,505.55,53.71
T04018,C0921,P020,5,431.54,2157.7,2026-03-16,Online,Cash,2026,3,March,Monday,247.36,920.9,42.68
T04019,C0776,P028,1,325.78,325.78,2025-09-08,In-Store,Credit Card,2025,9,September,Monday,189.84,135.94,41.73
T04020,C0919,P006,3,113.23,339.69,2025-09-12,In-Store,Credit Card,2025,9,September,Friday,62.46,152.31,44.84
T04021,C0146,P007,5,18.14,90.7,2026-03-07,In-Store,PayPal,2026,3,March,Saturday,8.34,49.0,54.02
T04022,C0031,P015,5,424.51,2122.55,2025-11-06,Online,Apple Pay,2025,11,November,Thursday,246.69,889.1,41.89
T04023,C0605,P030,3,85.88,257.64,2025-09-08,Online,Apple Pay,2025,9,September,Monday,44.13,125.25,48.61
T04024,C0677,P001,3,321.52,964.56,2025-07-07,Online,Cash,2025,7,July,Monday,131.02,571.5,59.25
T04025,C0392,P019,5,415.56,2077.8,2026-06-04,In-Store,PayPal,2026,6,June,Thursday,243.33,861.15,41.45
T04026,C0417,P027,1,137.15,137.15,2025-06-01,Online,Credit Card,2025,6,June,Sunday,93.4,43.75,31.9
T04027,C0576,P021,4,353.76,1415.04,2024-06-27,In-Store,Credit Card,2024,6,June,Thursday,146.37,829.56,58.62
T04028,C0689,P028,2,325.78,651.56,2025-01-20,Online,Cash,2025,1,January,Monday,189.84,271.88,41.73
T04029,C0322,P012,5,173.42,867.1,2024-12-18,In-Store,Credit Card,2024,12,December,Wednesday,77.46,479.8,55.33
T04030,C0258,P010,2,405.67,811.34,2024-07-04,In-Store,Apple Pay,2024,7,July,Thursday,163.06,485.22,59.8
T04031,C0555,P003,2,369.55,739.1,2025-10-08,Online,Cash,2025,10,October,Wednesday,222.84,293.42,39.7
T04032,C0816,P015,3,424.51,1273.53,2025-02-18,In-Store,Credit Card,2025,2,February,Tuesday,246.69,533.46,41.89
T04033,C0876,P021,1,353.76,353.76,2026-02-26,Online,Apple Pay,2026,2,February,Thursday,146.37,207.39,58.62
T04034,C0771,P030,2,85.88,171.76,2024-11-06,Online,Credit Card,2024,11,November,Wednesday,44.13,83.5,48.61
T04035,C0684,P016,5,404.53,2022.65,2025-06-22,In-Store,Cash,2025,6,June,Sunday,250.37,770.8,38.11
T04036,C0401,P008,4,326.69,1306.76,2024-11-15,Online,Credit Card,2024,11,November,Friday,184.08,570.44,43.65
T04037,C0120,P018,4,192.37,769.48,2025-10-18,Online,Credit Card,2025,10,October,Saturday,108.81,334.24,43.44
T04038,C0084,P011,2,403.88,807.76,2024-12-27,In-Store,Credit Card,2024,12,December,Friday,246.14,315.48,39.06
T04039,C0050,P025,1,319.66,319.66,2026-01-27,In-Store,Cash,2026,1,January,Tuesday,162.85,156.81,49.06
T04040,C0058,P004,5,446.63,2233.15,2025-03-28,In-Store,Credit Card,2025,3,March,Friday,190.3,1281.65,57.39
T04041,C0301,P022,5,117.81,589.05,2024-12-04,Online,PayPal,2024,12,December,Wednesday,57.35,302.3,51.32
T04042,C0056,P029,4,89.71,358.84,2024-07-20,In-Store,Debit Card,2024,7,July,Saturday,55.51,136.8,38.12
T04043,C0884,P010,5,405.67,2028.35,2025-11-13,Online,Cash,2025,11,November,Thursday,163.06,1213.05,59.8
T04044,C0973,P017,4,270.43,1081.72,2026-05-19,In-Store,Debit Card,2026,5,May,Tuesday,187.12,333.24,30.81
T04045,C0052,P006,3,113.23,339.69,2025-02-23,Online,PayPal,2025,2,February,Sunday,62.46,152.31,44.84
T04046,C0277,P022,1,117.81,117.81,2024-12-07,In-Store,Apple Pay,2024,12,December,Saturday,57.35,60.46,51.32
T04047,C0454,P016,5,404.53,2022.65,2025-06-19,In-Store,Apple Pay,2025,6,June,Thursday,250.37,770.8,38.11
T04048,C0167,P028,1,325.78,325.78,2026-03-27,In-Store,Debit Card,2026,3,March,Friday,189.84,135.94,41.73
T04049,C0744,P010,4,405.67,1622.68,2025-05-08,In-Store,Debit Card,2025,5,May,Thursday,163.06,970.44,59.8
T04050,C0611,P020,2,431.54,863.08,2024-11-23,In-Store,Credit Card,2024,11,November,Saturday,247.36,368.36,42.68
T04051,C0569,P004,1,446.63,446.63,2024-08-22,In-Store,Apple Pay,2024,8,August,Thursday,190.3,256.33,57.39
T04052,C0945,P012,4,173.42,693.68,2025-07-23,Online,Debit Card,2025,7,July,Wednesday,77.46,383.84,55.33
T04053,C0579,P008,5,326.69,1633.45,2025-12-18,Online,PayPal,2025,12,December,Thursday,184.08,713.05,43.65
T04054,C0024,P029,4,89.71,358.84,2025-09-22,In-Store,Credit Card,2025,9,September,Monday,55.51,136.8,38.12
T04055,C0994,P005,2,213.85,427.7,2024-10-10,Online,Debit Card,2024,10,October,Thursday,87.45,252.8,59.11
T04056,C0465,P002,2,141.14,282.28,2025-10-08,Online,Debit Card,2025,10,October,Wednesday,65.91,150.46,53.3
T04057,C0978,P010,3,405.67,1217.01,2025-02-18,In-Store,Debit Card,2025,2,February,Tuesday,163.06,727.83,59.8
T04058,C0208,P002,3,141.14,423.42,2025-10-19,In-Store,Credit Card,2025,10,October,Sunday,65.91,225.69,53.3
T04059,C0479,P016,5,404.53,2022.65,2024-12-05,Online,Apple Pay,2024,12,December,Thursday,250.37,770.8,38.11
T04060,C0011,P007,2,18.14,36.28,2024-08-10,Online,Credit Card,2024,8,August,Saturday,8.34,19.6,54.02
T04061,C0081,P027,5,137.15,685.75,2024-10-27,Online,Credit Card,2024,10,October,Sunday,93.4,218.75,31.9
T04062,C0389,P002,1,141.14,141.14,2026-06-01,Online,Apple Pay,2026,6,June,Monday,65.91,75.23,53.3
T04063,C0244,P019,5,415.56,2077.8,2024-12-17,In-Store,Debit Card,2024,12,December,Tuesday,243.33,861.15,41.45
T04064,C0479,P022,4,117.81,471.24,2025-06-23,In-Store,Apple Pay,2025,6,June,Monday,57.35,241.84,51.32
T04065,C0125,P029,2,89.71,179.42,2026-01-20,Online,Apple Pay,2026,1,January,Tuesday,55.51,68.4,38.12
T04066,C0077,P016,5,404.53,2022.65,2024-09-05,In-Store,PayPal,2024,9,September,Thursday,250.37,770.8,38.11
T04067,C0271,P018,5,192.37,961.85,2025-12-09,Online,Debit Card,2025,12,December,Tuesday,108.81,417.8,43.44
T04068,C0886,P005,5,213.85,1069.25,2025-06-27,In-Store,Credit Card,2025,6,June,Friday,87.45,632.0,59.11
T04069,C0145,P023,4,44.5,178.0,2025-02-22,In-Store,Cash,2025,2,February,Saturday,20.91,94.36,53.01
T04070,C0045,P010,1,405.67,405.67,2026-05-25,In-Store,PayPal,2026,5,May,Monday,163.06,242.61,59.8
T04071,C0292,P012,1,173.42,173.42,2025-08-25,Online,Apple Pay,2025,8,August,Monday,77.46,95.96,55.33
T04072,C0210,P026,3,188.24,564.72,2025-03-24,Online,Apple Pay,2025,3,March,Monday,87.13,303.33,53.71
T04073,C0482,P004,5,446.63,2233.15,2025-01-14,Online,Debit Card,2025,1,January,Tuesday,190.3,1281.65,57.39
T04074,C0927,P012,4,173.42,693.68,2025-12-02,In-Store,Cash,2025,12,December,Tuesday,77.46,383.84,55.33
T04075,C0175,P009,2,114.12,228.24,2025-05-19,Online,Credit Card,2025,5,May,Monday,65.82,96.6,42.32
T04076,C0854,P005,2,213.85,427.7,2025-08-09,Online,Apple Pay,2025,8,August,Saturday,87.45,252.8,59.11
T04077,C0916,P009,5,114.12,570.6,2025-08-14,Online,Credit Card,2025,8,August,Thursday,65.82,241.5,42.32
T04078,C0644,P014,2,50.91,101.82,2026-04-12,In-Store,Cash,2026,4,April,Sunday,21.84,58.14,57.1
T04079,C0953,P007,4,18.14,72.56,2024-07-12,Online,Cash,2024,7,July,Friday,8.34,39.2,54.02
T04080,C0560,P011,3,403.88,1211.64,2025-08-10,In-Store,Cash,2025,8,August,Sunday,246.14,473.22,39.06
T04081,C0449,P004,2,446.63,893.26,2024-06-24,In-Store,Debit Card,2024,6,June,Monday,190.3,512.66,57.39
T04082,C0896,P015,5,424.51,2122.55,2025-04-05,Online,Credit Card,2025,4,April,Saturday,246.69,889.1,41.89
T04083,C0869,P021,5,353.76,1768.8,2025-01-20,Online,Cash,2025,1,January,Monday,146.37,1036.95,58.62
T04084,C0698,P011,3,403.88,1211.64,2025-10-03,In-Store,Credit Card,2025,10,October,Friday,246.14,473.22,39.06
T04085,C0347,P015,2,424.51,849.02,2026-04-13,In-Store,Credit Card,2026,4,April,Monday,246.69,355.64,41.89
T04086,C0505,P030,5,85.88,429.4,2025-08-02,In-Store,Apple Pay,2025,8,August,Saturday,44.13,208.75,48.61
T04087,C0698,P021,1,353.76,353.76,2024-10-05,In-Store,Apple Pay,2024,10,October,Saturday,146.37,207.39,58.62
T04088,C0717,P007,1,18.14,18.14,2026-04-22,In-Store,Apple Pay,2026,4,April,Wednesday,8.34,9.8,54.02
T04089,C0242,P005,4,213.85,855.4,2025-02-28,Online,Credit Card,2025,2,February,Friday,87.45,505.6,59.11
T04090,C0374,P028,1,325.78,325.78,2024-12-01,In-Store,Cash,2024,12,December,Sunday,189.84,135.94,41.73
T04091,C0148,P004,1,446.63,446.63,2024-08-29,Online,Debit Card,2024,8,August,Thursday,190.3,256.33,57.39
T04092,C0230,P017,3,270.43,811.29,2024-07-22,In-Store,Debit Card,2024,7,July,Monday,187.12,249.93,30.81
T04093,C0089,P027,4,137.15,548.6,2026-02-20,In-Store,Credit Card,2026,2,February,Friday,93.4,175.0,31.9
T04094,C0796,P030,3,85.88,257.64,2026-04-03,In-Store,Credit Card,2026,4,April,Friday,44.13,125.25,48.61
T04095,C0704,P023,3,44.5,133.5,2024-07-20,In-Store,Cash,2024,7,July,Saturday,20.91,70.77,53.01
T04096,C0154,P030,1,85.88,85.88,2025-10-13,Online,Credit Card,2025,10,October,Monday,44.13,41.75,48.61
T04097,C0585,P001,2,321.52,643.04,2024-10-16,In-Store,Cash,2024,10,October,Wednesday,131.02,381.0,59.25
T04098,C0408,P021,4,353.76,1415.04,2025-08-07,Online,Cash,2025,8,August,Thursday,146.37,829.56,58.62
T04099,C0605,P005,5,213.85,1069.25,2025-01-29,In-Store,Debit Card,2025,1,January,Wednesday,87.45,632.0,59.11
T04100,C0441,P002,5,141.14,705.7,2025-05-23,In-Store,Cash,2025,5,May,Friday,65.91,376.15,53.3
T04101,C0889,P007,1,18.14,18.14,2024-07-02,Online,Debit Card,2024,7,July,Tuesday,8.34,9.8,54.02
T04102,C0914,P022,1,117.81,117.81,2025-05-01,In-Store,Credit Card,2025,5,May,Thursday,57.35,60.46,51.32
T04103,C0975,P024,5,55.0,275.0,2025-04-10,Online,Cash,2025,4,April,Thursday,26.59,142.05,51.65
T04104,C0444,P013,5,478.82,2394.1,2025-04-14,In-Store,Cash,2025,4,April,Monday,239.88,1194.7,49.9
T04105,C0993,P011,3,403.88,1211.64,2026-01-19,Online,PayPal,2026,1,January,Monday,246.14,473.22,39.06
T04106,C0904,P010,5,405.67,2028.35,2024-11-09,In-Store,Cash,2024,11,November,Saturday,163.06,1213.05,59.8
T04107,C0525,P021,5,353.76,1768.8,2025-07-28,Online,Credit Card,2025,7,July,Monday,146.37,1036.95,58.62
T04108,C0291,P015,3,424.51,1273.53,2024-12-02,In-Store,Cash,2024,12,December,Monday,246.69,533.46,41.89
T04109,C0520,P015,4,424.51,1698.04,2025-07-02,Online,Apple Pay,2025,7,July,Wednesday,246.69,711.28,41.89
T04110,C0094,P016,3,404.53,1213.59,2025-02-07,Online,Debit Card,2025,2,February,Friday,250.37,462.48,38.11
T04111,C0917,P011,5,403.88,2019.4,2025-09-04,In-Store,Apple Pay,2025,9,September,Thursday,246.14,788.7,39.06
T04112,C0400,P029,4,89.71,358.84,2026-01-21,Online,Cash,2026,1,January,Wednesday,55.51,136.8,38.12
T04113,C0788,P021,2,353.76,707.52,2025-02-08,Online,Cash,2025,2,February,Saturday,146.37,414.78,58.62
T04114,C0463,P013,3,478.82,1436.46,2024-07-24,In-Store,Credit Card,2024,7,July,Wednesday,239.88,716.82,49.9
T04115,C0987,P012,5,173.42,867.1,2025-05-23,Online,Apple Pay,2025,5,May,Friday,77.46,479.8,55.33
T04116,C0507,P014,5,50.91,254.55,2026-03-27,In-Store,Apple Pay,2026,3,March,Friday,21.84,145.35,57.1
T04117,C0555,P007,2,18.14,36.28,2024-12-20,In-Store,Cash,2024,12,December,Friday,8.34,19.6,54.02
T04118,C0510,P006,2,113.23,226.46,2025-08-21,Online,PayPal,2025,8,August,Thursday,62.46,101.54,44.84
T04119,C0529,P015,5,424.51,2122.55,2024-09-08,Online,Apple Pay,2024,9,September,Sunday,246.69,889.1,41.89
T04120,C0768,P009,1,114.12,114.12,2024-12-12,In-Store,Cash,2024,12,December,Thursday,65.82,48.3,42.32
T04121,C0001,P017,4,270.43,1081.72,2025-10-05,Online,Debit Card,2025,10,October,Sunday,187.12,333.24,30.81
T04122,C0378,P026,1,188.24,188.24,2025-02-27,In-Store,Credit Card,2025,2,February,Thursday,87.13,101.11,53.71
T04123,C0680,P007,3,18.14,54.42,2025-07-11,In-Store,Apple Pay,2025,7,July,Friday,8.34,29.4,54.02
T04124,C0746,P012,5,173.42,867.1,2024-09-20,In-Store,Apple Pay,2024,9,September,Friday,77.46,479.8,55.33
T04125,C0583,P023,1,44.5,44.5,2024-11-27,Online,Credit Card,2024,11,November,Wednesday,20.91,23.59,53.01
T04126,C0172,P012,3,173.42,520.26,2024-11-09,Online,PayPal,2024,11,November,Saturday,77.46,287.88,55.33
T04127,C0873,P019,3,415.56,1246.68,2024-11-01,In-Store,PayPal,2024,11,November,Friday,243.33,516.69,41.45
T04128,C0187,P026,5,188.24,941.2,2026-06-14,In-Store,Apple Pay,2026,6,June,Sunday,87.13,505.55,53.71
T04129,C0608,P020,4,431.54,1726.16,2025-04-10,Online,Debit Card,2025,4,April,Thursday,247.36,736.72,42.68
T04130,C0362,P001,5,321.52,1607.6,2024-10-08,In-Store,Debit Card,2024,10,October,Tuesday,131.02,952.5,59.25
T04131,C0654,P017,2,270.43,540.86,2025-08-01,Online,Cash,2025,8,August,Friday,187.12,166.62,30.81
T04132,C0758,P014,5,50.91,254.55,2025-02-24,In-Store,Apple Pay,2025,2,February,Monday,21.84,145.35,57.1
T04133,C0851,P002,2,141.14,282.28,2026-02-24,Online,Cash,2026,2,February,Tuesday,65.91,150.46,53.3
T04134,C0984,P001,5,321.52,1607.6,2024-09-09,Online,PayPal,2024,9,September,Monday,131.02,952.5,59.25
T04135,C0415,P002,2,141.14,282.28,2024-12-30,In-Store,Credit Card,2024,12,December,Monday,65.91,150.46,53.3
T04136,C0701,P022,3,117.81,353.43,2025-01-03,Online,Cash,2025,1,January,Friday,57.35,181.38,51.32
T04137,C0780,P025,3,319.66,958.98,2026-05-29,In-Store,Debit Card,2026,5,May,Friday,162.85,470.43,49.06
T04138,C0936,P008,3,326.69,980.07,2026-01-28,In-Store,Debit Card,2026,1,January,Wednesday,184.08,427.83,43.65
T04139,C0992,P004,5,446.63,2233.15,2025-07-17,Online,Apple Pay,2025,7,July,Thursday,190.3,1281.65,57.39
T04140,C0969,P005,5,213.85,1069.25,2026-04-19,Online,Debit Card,2026,4,April,Sunday,87.45,632.0,59.11
T04141,C0352,P030,5,85.88,429.4,2025-07-16,In-Store,Credit Card,2025,7,July,Wednesday,44.13,208.75,48.61
T04142,C0229,P008,5,326.69,1633.45,2025-03-09,Online,Cash,2025,3,March,Sunday,184.08,713.05,43.65
T04143,C0728,P013,4,478.82,1915.28,2025-08-28,In-Store,PayPal,2025,8,August,Thursday,239.88,955.76,49.9
T04144,C0027,P019,4,415.56,1662.24,2025-07-14,In-Store,Apple Pay,2025,7,July,Monday,243.33,688.92,41.45
T04145,C0973,P025,5,319.66,1598.3,2025-05-28,In-Store,Credit Card,2025,5,May,Wednesday,162.85,784.05,49.06
T04146,C0625,P015,3,424.51,1273.53,2025-12-03,In-Store,PayPal,2025,12,December,Wednesday,246.69,533.46,41.89
T04147,C0845,P004,3,446.63,1339.89,2026-01-14,Online,Credit Card,2026,1,January,Wednesday,190.3,768.99,57.39
T04148,C0199,P017,3,270.43,811.29,2024-11-20,Online,Cash,2024,11,November,Wednesday,187.12,249.93,30.81
T04149,C0845,P024,5,55.0,275.0,2024-06-20,Online,Credit Card,2024,6,June,Thursday,26.59,142.05,51.65
T04150,C0936,P022,4,117.81,471.24,2025-08-10,In-Store,Debit Card,2025,8,August,Sunday,57.35,241.84,51.32
T04151,C0049,P021,2,353.76,707.52,2024-12-26,In-Store,Cash,2024,12,December,Thursday,146.37,414.78,58.62
T04152,C0242,P025,3,319.66,958.98,2024-11-21,Online,Credit Card,2024,11,November,Thursday,162.85,470.43,49.06
T04153,C0859,P002,3,141.14,423.42,2026-02-10,Online,Apple Pay,2026,2,February,Tuesday,65.91,225.69,53.3
T04154,C0315,P010,1,405.67,405.67,2024-10-22,In-Store,PayPal,2024,10,October,Tuesday,163.06,242.61,59.8
T04155,C0465,P003,1,369.55,369.55,2026-01-16,In-Store,PayPal,2026,1,January,Friday,222.84,146.71,39.7
T04156,C0208,P029,1,89.71,89.71,2024-06-29,Online,Debit Card,2024,6,June,Saturday,55.51,34.2,38.12
T04157,C0375,P025,5,319.66,1598.3,2026-01-07,Online,Apple Pay,2026,1,January,Wednesday,162.85,784.05,49.06
T04158,C0488,P010,5,405.67,2028.35,2025-12-25,Online,Debit Card,2025,12,December,Thursday,163.06,1213.05,59.8
T04159,C0818,P027,4,137.15,548.6,2026-03-18,In-Store,PayPal,2026,3,March,Wednesday,93.4,175.0,31.9
T04160,C0047,P012,1,173.42,173.42,2025-01-05,In-Store,Debit Card,2025,1,January,Sunday,77.46,95.96,55.33
T04161,C0714,P013,1,478.82,478.82,2025-01-21,In-Store,Credit Card,2025,1,January,Tuesday,239.88,238.94,49.9
T04162,C0037,P018,3,192.37,577.11,2024-10-01,Online,Apple Pay,2024,10,October,Tuesday,108.81,250.68,43.44
T04163,C0393,P017,5,270.43,1352.15,2026-02-15,Online,Cash,2026,2,February,Sunday,187.12,416.55,30.81
T04164,C0537,P026,4,188.24,752.96,2026-02-01,Online,Cash,2026,2,February,Sunday,87.13,404.44,53.71
T04165,C0751,P001,2,321.52,643.04,2025-10-01,In-Store,Credit Card,2025,10,October,Wednesday,131.02,381.0,59.25
T04166,C0279,P030,3,85.88,257.64,2025-03-28,Online,Debit Card,2025,3,March,Friday,44.13,125.25,48.61
T04167,C0865,P022,5,117.81,589.05,2025-03-15,In-Store,Apple Pay,2025,3,March,Saturday,57.35,302.3,51.32
T04168,C0167,P025,2,319.66,639.32,2026-05-29,In-Store,Cash,2026,5,May,Friday,162.85,313.62,49.06
T04169,C0829,P011,4,403.88,1615.52,2025-01-17,In-Store,Credit Card,2025,1,January,Friday,246.14,630.96,39.06
T04170,C0979,P017,3,270.43,811.29,2024-08-27,In-Store,Apple Pay,2024,8,August,Tuesday,187.12,249.93,30.81
T04171,C0552,P016,4,404.53,1618.12,2024-12-18,In-Store,PayPal,2024,12,December,Wednesday,250.37,616.64,38.11
T04172,C0884,P002,2,141.14,282.28,2025-01-14,Online,Apple Pay,2025,1,January,Tuesday,65.91,150.46,53.3
T04173,C0724,P026,3,188.24,564.72,2026-03-10,In-Store,PayPal,2026,3,March,Tuesday,87.13,303.33,53.71
T04174,C0555,P030,3,85.88,257.64,2024-07-20,In-Store,PayPal,2024,7,July,Saturday,44.13,125.25,48.61
T04175,C0816,P006,3,113.23,339.69,2024-12-17,In-Store,Debit Card,2024,12,December,Tuesday,62.46,152.31,44.84
T04176,C0515,P028,2,325.78,651.56,2024-07-26,In-Store,Cash,2024,7,July,Friday,189.84,271.88,41.73
T04177,C0933,P018,1,192.37,192.37,2025-11-17,Online,Apple Pay,2025,11,November,Monday,108.81,83.56,43.44
T04178,C0341,P009,1,114.12,114.12,2025-06-07,Online,Credit Card,2025,6,June,Saturday,65.82,48.3,42.32
T04179,C0904,P028,1,325.78,325.78,2026-01-27,Online,Debit Card,2026,1,January,Tuesday,189.84,135.94,41.73
T04180,C0821,P002,3,141.14,423.42,2024-08-18,In-Store,Debit Card,2024,8,August,Sunday,65.91,225.69,53.3
T04181,C0601,P009,2,114.12,228.24,2025-07-10,Online,Debit Card,2025,7,July,Thursday,65.82,96.6,42.32
T04182,C0135,P023,1,44.5,44.5,2024-11-12,In-Store,PayPal,2024,11,November,Tuesday,20.91,23.59,53.01
T04183,C0071,P029,2,89.71,179.42,2026-04-02,Online,PayPal,2026,4,April,Thursday,55.51,68.4,38.12
T04184,C0349,P030,4,85.88,343.52,2024-07-16,Online,Cash,2024,7,July,Tuesday,44.13,167.0,48.61
T04185,C0209,P008,4,326.69,1306.76,2024-08-06,Online,Credit Card,2024,8,August,Tuesday,184.08,570.44,43.65
T04186,C0291,P009,3,114.12,342.36,2025-12-30,In-Store,Cash,2025,12,December,Tuesday,65.82,144.9,42.32
T04187,C0538,P003,5,369.55,1847.75,2026-03-18,In-Store,Apple Pay,2026,3,March,Wednesday,222.84,733.55,39.7
T04188,C0601,P009,5,114.12,570.6,2026-06-09,In-Store,Debit Card,2026,6,June,Tuesday,65.82,241.5,42.32
T04189,C0512,P006,2,113.23,226.46,2026-03-19,In-Store,Apple Pay,2026,3,March,Thursday,62.46,101.54,44.84
T04190,C0921,P022,4,117.81,471.24,2025-04-22,In-Store,Apple Pay,2025,4,April,Tuesday,57.35,241.84,51.32
T04191,C0154,P030,1,85.88,85.88,2026-05-01,Online,PayPal,2026,5,May,Friday,44.13,41.75,48.61
T04192,C0867,P011,5,403.88,2019.4,2025-11-10,Online,PayPal,2025,11,November,Monday,246.14,788.7,39.06
T04193,C0295,P030,2,85.88,171.76,2025-07-04,Online,Cash,2025,7,July,Friday,44.13,83.5,48.61
T04194,C0224,P012,2,173.42,346.84,2026-02-19,Online,Debit Card,2026,2,February,Thursday,77.46,191.92,55.33
T04195,C0195,P003,1,369.55,369.55,2026-01-09,Online,Debit Card,2026,1,January,Friday,222.84,146.71,39.7
T04196,C0622,P012,2,173.42,346.84,2025-02-15,Online,PayPal,2025,2,February,Saturday,77.46,191.92,55.33
T04197,C0640,P014,1,50.91,50.91,2025-02-01,Online,Apple Pay,2025,2,February,Saturday,21.84,29.07,57.1
T04198,C0757,P012,1,173.42,173.42,2026-03-16,Online,Cash,2026,3,March,Monday,77.46,95.96,55.33
T04199,C0251,P018,4,192.37,769.48,2025-10-18,In-Store,Apple Pay,2025,10,October,Saturday,108.81,334.24,43.44
T04200,C0164,P019,2,415.56,831.12,2025-09-02,In-Store,PayPal,2025,9,September,Tuesday,243.33,344.46,41.45
T04201,C0025,P004,5,446.63,2233.15,2025-05-25,Online,Apple Pay,2025,5,May,Sunday,190.3,1281.65,57.39
T04202,C0414,P005,5,213.85,1069.25,2025-10-23,Online,Apple Pay,2025,10,October,Thursday,87.45,632.0,59.11
T04203,C0182,P014,2,50.91,101.82,2025-08-30,In-Store,Apple Pay,2025,8,August,Saturday,21.84,58.14,57.1
T04204,C0476,P001,3,321.52,964.56,2025-06-09,In-Store,PayPal,2025,6,June,Monday,131.02,571.5,59.25
T04205,C0576,P017,3,270.43,811.29,2024-08-03,In-Store,Debit Card,2024,8,August,Saturday,187.12,249.93,30.81
T04206,C0389,P010,2,405.67,811.34,2024-07-01,Online,PayPal,2024,7,July,Monday,163.06,485.22,59.8
T04207,C0146,P019,5,415.56,2077.8,2024-06-23,Online,Cash,2024,6,June,Sunday,243.33,861.15,41.45
T04208,C0837,P024,4,55.0,220.0,2025-04-30,In-Store,Cash,2025,4,April,Wednesday,26.59,113.64,51.65
T04209,C0247,P004,1,446.63,446.63,2025-11-18,In-Store,Credit Card,2025,11,November,Tuesday,190.3,256.33,57.39
